gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,lon,lat
2594839444,b3b7d5c4-f73a-475b-a203-c6a1ddd040cd,2001_West Caballo Blanco_5aEchinometra_lucunter,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,NA,PR,West Caballo Blanco,NA,PRESENT,NA,c3ad790a-d426-4ac1-8e32-da61f81f0117,NA,NA,NA,NA,4,4,2001-05,NA,5,2001,2278861,2278861,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,CC0_1_0,Departament of Natural and Environmental Resources of Puerto Rico,NA,NA,NA,2025-07-31T12:10:24Z,NA,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID,-65.46877,18.17162
2594829400,b3b7d5c4-f73a-475b-a203-c6a1ddd040cd,2001_Mosquito_2aEchinometra_lucunter,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,NA,PR,Mosquito,NA,PRESENT,NA,c3ad790a-d426-4ac1-8e32-da61f81f0117,NA,NA,NA,NA,11,3,2001-05,NA,5,2001,2278861,2278861,HUMAN_OBSERVATION,NA,NA,NA,NA,NA,NA,CC0_1_0,Departament of Natural and Environmental Resources of Puerto Rico,NA,NA,NA,2025-07-31T12:10:20Z,NA,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID,-65.51913,18.1634
2270458644,888f0578-bef9-41f6-a687-19137510a437,UNAL_CECIMAR:SEAFLOWER2018:EQUINO:53,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,lucunter,SUBSPECIES,"Echinometra lucunter lucunter (Linnaeus, 1758)",Echinometra lucunter lucunter,"(Linnaeus, 1758)",CO,Albuquerque,"Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,1,eac88d99-9f6c-4031-8fc4-8088f0e0dfe7,NA,NA,NA,NA,1.5,0,2018-09-28,28,9,2018,7189075,2278861,HUMAN_OBSERVATION,Universidad Nacional de Colombia (UNAL),MHNMC,En proceso de catalogación,CCO_2018_ECHI_ALB_053,Andrea Dueñas,2018-09-28T00:00:00Z,CC_BY_NC_4_0,NA,Andrea Dueñas,NA,NA,2025-07-31T12:17:07Z,NA,CONTINENT_COORDINATE_MISMATCH,-81.8403,12.1605
2270458627,888f0578-bef9-41f6-a687-19137510a437,UNAL_CECIMAR:SEAFLOWER2018:EQUINO:141,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,lucunter,SUBSPECIES,"Echinometra lucunter lucunter (Linnaeus, 1758)",Echinometra lucunter lucunter,"(Linnaeus, 1758)",CO,Albuquerque,"Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,6,eac88d99-9f6c-4031-8fc4-8088f0e0dfe7,NA,NA,NA,NA,7.05,1.5499999999999998,2018-09-28,28,9,2018,7189075,2278861,MACHINE_OBSERVATION,Universidad Nacional de Colombia (UNAL),Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (INVEMAR),UNAL_CECIMAR:SEAFLOWER2018:EQUINO:141,CCO_2018_ECHI_ALB_141,Andrea Dueñas,2018-09-28T00:00:00Z,CC_BY_NC_4_0,NA,Brigitte Gavio,NA,NA,2025-07-31T12:17:06Z,NA,CONTINENT_COORDINATE_MISMATCH,-81.8484,12.1554
1913354616,560539d5-7f71-4fd8-998b-ba5b16a55568,INVEMAR:ICSerranilla2017:UES:Bentos:Equ9,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",CO,Isla Cayo Serranilla,"Archipiélago de San Andrés, Providencia y Santa Catalina",PRESENT,NA,f072f648-b8a4-47a0-9e1c-89d790645b5a,NA,NA,NA,NA,3.3,0,2017-09-23,23,9,2017,2278861,2278861,HUMAN_OBSERVATION,INVEMAR,INV_ICSerranilla_UES_Bentos,INV_ICSerranilla:UES:Bentos:Equ9,Ob9,Giomar Helena Borrero-Pérez,2017-09-23T00:00:00Z,CC_BY_NC_4_0,INVEMAR,Giomar Helena Borrero-Pérez,NA,NA,2025-07-31T12:16:15Z,NA,COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH,-79.83236,15.832056
1895698382,eda1016d-1f81-4c43-833f-5ae3f5b12504,421e90167a2188a9a9ecf4442373805a,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife La Perla, porción central del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,1,1,2013-09-07,7,9,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.827861,18.544083
1895698581,eda1016d-1f81-4c43-833f-5ae3f5b12504,64a517c7ea7bd605d84b4c38da51d787,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Zapotitlán, área central del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,2,2,2013-09-06,6,9,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.782111,18.510194
1895698548,eda1016d-1f81-4c43-833f-5ae3f5b12504,da54156eb284b682d24480ac198d7be9,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Blanquilla, al este de barlovento",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,70,NA,0,0,2.5,2.5,2013-03-23,23,3,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Argüelles Jiménez J.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-97.276972,21.544694
1895698484,eda1016d-1f81-4c43-833f-5ae3f5b12504,34e46ee4059da3fd80504a2c9d287b60,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife La Perla, extremo este del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,3,3,2014-05-06,6,5,2014,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),De la Cruz Francisco V.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.809944,18.540111
1895698702,eda1016d-1f81-4c43-833f-5ae3f5b12504,f3fc2388d2c665aa7e8e67e7c20c1941,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Zapotitlán, al extremo sur del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,1.5,1.5,2013-09-05,5,9,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.775917,18.486972
1895698714,eda1016d-1f81-4c43-833f-5ae3f5b12504,f67f8dece9e49f71ab4a1aa20aa4dc7c,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Medio, al sureste de barlovento",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,70,NA,0,0,2.5,2.5,2013-05-05,5,5,2013,2278861,2278861,PRESERVED_SPECIMEN,FCBA-UV,CI-UV,DF-CC-00170/Ech,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Argüelles Jiménez J.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,-97.250833,21.50775
1895698496,eda1016d-1f81-4c43-833f-5ae3f5b12504,712fbb3de2bee3968b9f9ceb6f52839d,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Zapotitlán, área central del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,6,6,2014-05-07,7,5,2014,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.77975,18.509694
1895698532,eda1016d-1f81-4c43-833f-5ae3f5b12504,c694ea57dd5b09172f0b20479d2d53fd,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife La Perla, extremo oeste del arrecife, inmediaciones del barco undido",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,1.5,1.5,2013-09-08,8,9,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.876694,18.551028
1895698676,eda1016d-1f81-4c43-833f-5ae3f5b12504,d87560bb4fb1725b99e2387c4557093e,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Palo Seco, área central del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,7,7,2013-06-16,16,6,2013,2278861,2278861,PRESERVED_SPECIMEN,FCBA-UV,CI-UV,DF-CC-00349/Ech,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Argüelles Jiménez J.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,-94.524972,18.175389
1895698582,eda1016d-1f81-4c43-833f-5ae3f5b12504,dfae30c0e65e402f5b1e28ac7b9fa629,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Zapotitlán, área central del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,2,2,2013-09-06,6,9,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.778444,18.497278
1895698644,eda1016d-1f81-4c43-833f-5ae3f5b12504,b4f9a408e649ac3b53b1764efa2ce705,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Zapotitlán, área central del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,1.5,1.5,2013-09-07,7,9,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.781139,18.500944
1895698660,eda1016d-1f81-4c43-833f-5ae3f5b12504,908b29465235c958dcebd471c5864a8a,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife La Perla, extremo este del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,2.5,2.5,2013-06-17,17,6,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.819194,18.543
1895698645,eda1016d-1f81-4c43-833f-5ae3f5b12504,d370983f8b3ac588312ec204889f6b6c,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife La Perla, porción central del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,1,1,2013-09-07,7,9,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),González Gándara C.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.826583,18.543667
1895698606,eda1016d-1f81-4c43-833f-5ae3f5b12504,d01210f83a8838eb006095f9f607c492,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Arrecife Tripie, extremo sur del arrecife",NA,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,90,NA,0,0,6,6,2013-08-13,13,8,2013,2278861,2278861,HUMAN_OBSERVATION,FCBA-UV,NA,NO APLICA,NA,González Gándara C.; De la Cruz Francisco V.; Argüelles Jiménez J.,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Argüelles Jiménez J.,NotAType,NA,2025-07-05T04:15:43Z,NA,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-94.368028,18.175889
1835182541,60c45f15-135d-42fb-8b8e-dd11c6375ad8,Proyecto Miranda-LEE_0165,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",VE,Rocas cerca de playa el diablo,Miranda,PRESENT,NA,1e9400fa-ce73-4737-9eaa-f25df148945c,NA,NA,NA,NA,4.5,1.5,2011-09-14,14,9,2011,2278861,2278861,HUMAN_OBSERVATION,USB,Proyecto Miranda-LEE,CV265,NA,NA,NA,CC0_1_0,NA,César Herrera,NA,NA,2025-07-31T12:09:29Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,-66.24744,10.6524
1418950336,80756e72-f762-11e1-a439-00145eb45e9a,3b5d219ee01760985479942d6b41f243,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Chabihau, Microcuenca de Chabihau, 5km al E de San Crisanto, 10km al O de Santa Clara, Carretera costera a Dzilam de Bravo, vegetación de Manglar.",Yucatan,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,70,NA,0,0,2.5,2.5,2002-02-01,1,2,2002,2278861,2278861,PRESERVED_SPECIMEN,CINVESTAV-IPN,CINVESTAV,EHLH-00253,NA,Tejeda Yazmín,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Avilés Gerardo; Yerbes Margarita; Vera David; Uch Carlos; Canul Irving; Valdez Johnny,NotAType,NA,2025-07-05T04:11:33Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,-89.093028,21.389333
1418950226,80756e72-f762-11e1-a439-00145eb45e9a,70c6bb253b2a10553b4829e06128f633,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,NA,SPECIES,"Echinometra lucunter (Linnaeus, 1758)",Echinometra lucunter,"(Linnaeus, 1758)",MX,"Chabihau, Microcuenca de Chabihau, 5km al E de San Crisanto, 10km al O de Santa Clara, Carretera costera a Dzilam de Bravo, vegetación de Manglar.",Yucatan,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,70,NA,0,0,1.5,1.5,2002-02-01,1,2,2002,2278861,2278861,PRESERVED_SPECIMEN,CINVESTAV-IPN,CINVESTAV,EHLH-00254,NA,Tejeda Yazmín,NA,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Avilés Gerardo; Yerbes Margarita; Vera David; Uch Carlos; Canul Irving; Valdez Johnny,NotAType,NA,2025-07-05T04:11:33Z,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;SCIENTIFIC_NAME_ID_NOT_FOUND;TAXON_ID_NOT_FOUND;DEPTH_MIN_MAX_SWAPPED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION,-89.092028,21.384944
